,Date,Close_AAL,Volume_AAL,Close_ALGT,Volume_ALGT,Close_ALK,Volume_ALK,Close_DAL,Volume_DAL,Close_HA,Volume_HA,Close_LUV,Volume_LUV,Close_BCS,Volume_BCS,Close_CS,Volume_CS,Close_DB,Volume_DB,Close_GS,Volume_GS,Close_MS,Volume_MS,Close_WFC,Volume_WFC,Close_BHC,Volume_BHC,Close_JNJ,Volume_JNJ,Close_MRK,Volume_MRK,Close_PFE,Volume_PFE,Close_RHHBY,Volume_RHHBY,Close_UNH,Volume_UNH,Close_AAPL,Volume_AAPL,Close_AMZN,Volume_AMZN,Close_FB,Volume_FB,Close_GOOG,Volume_GOOG,Close_IBM,Volume_IBM,Close_MSFT,Volume_MSFT,Close_SP500,Volume_SP500
358,22-10-2013,21.950001,5208400,107.43,111000.0,33.275002,757400.0,25.49,22623200.0,8.18,1373100.0,16.360001,7398400.0,17.719999,2118800.0,33.84,3627800.0,48.101147,750700.0,159.25,3239400.0,29.459999,13076100.0,42.939999,18654300.0,112.529999,992500.0,92.360001,9635500.0,46.470001,15841500.0,30.68,32171100.0,34.549999,997200.0,68.860001,7647300.0,18.566786,534063600,332.540009,3935500.0,52.68,83204000.0,501.619812,4433700.0,174.970001,6977300.0,34.580002,40438500.0,1754.670044,3850840000
359,23-10-2013,21.4,5540000,106.489998,123000.0,33.514999,1523200.0,25.610001,12626900.0,7.7,2625500.0,16.41,9035200.0,17.309999,1894700.0,33.650002,1774400.0,47.251907,816000.0,157.740005,2735800.0,29.08,13240400.0,42.759998,13612900.0,114.370003,1162400.0,92.099998,6449600.0,46.560001,9650700.0,30.6,24931500.0,34.814999,1368800.0,68.010002,8227700.0,18.748571,313723200,326.76001,2818200.0,51.900002,57207000.0,513.779236,5346300.0,175.770004,5409400.0,33.759998,58600500.0,1746.380005,3713380000
360,24-10-2013,22.67,9779400,105.849998,134700.0,34.84,1465200.0,26.32,18251900.0,7.87,897100.0,17.02,8345700.0,17.280001,2845500.0,32.529999,2674300.0,47.604961,653600.0,159.960007,2591000.0,29.389999,8932200.0,42.689999,13956600.0,114.290001,1281500.0,92.349998,5251000.0,46.220001,11201100.0,30.610001,25601200.0,34.75,899800.0,67.610001,6352500.0,18.996786,384764800,332.209991,5884700.0,52.450001,46775000.0,510.860168,4199700.0,177.800003,5533300.0,33.720001,53209700.0,1752.069946,3671700000
361,25-10-2013,22.15,9907100,106.519997,62800.0,35.075001,1060000.0,26.309999,13052800.0,7.89,746800.0,17.17,8877600.0,17.4,1504500.0,32.349998,1044200.0,47.528625,282900.0,162.089996,3721000.0,29.23,13311400.0,42.860001,19831600.0,112.57,801400.0,92.089996,6076000.0,46.540001,17894000.0,30.610001,24435700.0,34.84,1079800.0,67.620003,6892500.0,18.784286,337792000,363.390015,12036800.0,51.950001,45085000.0,505.704498,4076100.0,176.850006,4842800.0,35.73,113494000.0,1759.77002,3175720000
362,28-10-2013,22.01,4642800,106.080002,54100.0,35.055,1045200.0,26.139999,9529800.0,8.13,849100.0,17.1,8115100.0,16.969999,2849000.0,32.119999,1806100.0,47.270992,631700.0,161.449997,3341500.0,28.969999,10599400.0,42.830002,12704500.0,110.419998,1085400.0,92.389999,6551000.0,45.349998,27297600.0,30.74,25687400.0,34.855,736800.0,66.940002,6989300.0,18.924286,550440800,358.160004,3635800.0,50.23,73472000.0,505.604858,2326000.0,177.350006,3712700.0,35.57,38383600.0,1762.109985,3282300000
363,29-10-2013,22.370001,5769000,106.470001,68000.0,35.275002,1454200.0,26.35,9611200.0,8.35,865700.0,17.16,7978700.0,17.129999,1338800.0,31.57,1859000.0,47.318703,1341800.0,162.110001,3702100.0,29.360001,12035000.0,42.959999,13105700.0,111.059998,1017400.0,93.139999,6096700.0,45.580002,15890000.0,31.25,34477300.0,34.860001,815600.0,68.080002,5860000.0,18.452858,635807200,362.700012,2185400.0,49.400002,102143000.0,516.185181,3222000.0,182.119995,8904600.0,35.52,31702200.0,1771.949951,3358460000
364,30-10-2013,22.58,13157000,106.169998,49600.0,34.869999,1006800.0,26.48,12238300.0,8.49,1403100.0,17.129999,7925100.0,17.17,3682200.0,31.32,1048600.0,46.526718,918400.0,162.050003,2344200.0,29.110001,9718200.0,43.099998,16039700.0,109.059998,1543300.0,92.790001,6295400.0,45.240002,9958500.0,30.93,22447900.0,34.849998,654200.0,68.010002,4360500.0,18.746429,354163600,361.079987,4502200.0,49.009998,127073000.0,513.286072,2658000.0,180.149994,5273700.0,35.540001,36997700.0,1763.310059,3523040000
365,31-10-2013,21.969999,6029300,104.269997,72300.0,35.330002,1171800.0,26.379999,10144300.0,8.24,1466500.0,17.219999,6543300.0,16.809999,2921100.0,31.129999,754300.0,46.106869,640700.0,160.860001,2785000.0,28.73,10357500.0,42.689999,18760200.0,105.720001,5138900.0,92.610001,7773900.0,45.09,14994200.0,30.690001,30359300.0,34.669998,506800.0,68.260002,4216700.0,18.667856,275696400,364.029999,2466800.0,50.209999,248809000.0,513.365784,3292200.0,179.210007,4318100.0,35.41,41682300.0,1756.540039,3826530000
366,01-11-2013,22.440001,7190700,105.57,83200.0,36.099998,1027200.0,26.700001,13682300.0,8.36,609500.0,17.469999,5795100.0,16.370001,2698700.0,30.85,1178800.0,45.734734,974900.0,162.050003,2738400.0,29.200001,14964200.0,42.669998,15538700.0,111.199997,2535000.0,93.370003,6835900.0,45.23,20893500.0,31.17,28011900.0,34.73,492000.0,68.629997,4459000.0,18.5725,274890000,359.0,3331000.0,49.75,95033000.0,511.602386,2576100.0,179.229996,3644500.0,35.529999,40264600.0,1761.640015,3686290000
367,04-11-2013,22.709999,19962000,105.57,110300.0,36.389999,1175200.0,27.440001,17463300.0,8.31,642600.0,17.870001,9384600.0,16.370001,1435500.0,28.68,3954300.0,45.314884,1017700.0,163.160004,1711000.0,29.34,12224300.0,42.700001,11921600.0,110.330002,1148400.0,93.029999,6862500.0,45.720001,16177500.0,31.26,18806200.0,34.919998,1014000.0,68.949997,3698700.0,18.8125,244627600,358.73999,1938400.0,48.220001,80371000.0,511.13913,2286000.0,180.270004,3483300.0,35.939999,28060700.0,1767.930054,3194870000
368,05-11-2013,22.68,7127300,107.760002,63600.0,36.209999,985600.0,27.459999,13766200.0,8.28,473200.0,17.870001,11687000.0,16.040001,3103800.0,28.48,2301600.0,44.379772,1120800.0,161.949997,2529400.0,28.99,11053100.0,42.630001,16603700.0,109.449997,729800.0,92.809998,5350600.0,45.360001,10420500.0,31.24,18921000.0,34.419998,834800.0,68.720001,3328700.0,18.766071,265213200,358.890015,2007100.0,50.110001,76835000.0,508.852692,2371500.0,177.850006,6096800.0,36.639999,51681900.0,1762.969971,3516680000
369,06-11-2013,22.4,8827100,105.769997,64500.0,36.014999,1297200.0,26.879999,13371800.0,8.25,510200.0,17.799999,8843900.0,16.379999,1999700.0,29.42,2026900.0,44.704197,561300.0,163.520004,3593700.0,29.129999,8972300.0,42.439999,14751500.0,106.449997,1516600.0,93.040001,5301300.0,45.959999,12361300.0,30.969999,25019400.0,34.639999,390600.0,70.290001,5479400.0,18.604286,223375600,356.179993,2282300.0,49.119999,67889000.0,509.465393,1832600.0,179.190002,4560700.0,38.18,88948800.0,1770.48999,3322100000
370,07-11-2013,22.08,6393200,104.839996,73200.0,35.305,1234600.0,26.68,13309400.0,8.2,656900.0,17.57,10387600.0,16.1,1582100.0,29.15,1624700.0,44.169846,859800.0,159.639999,3490300.0,28.719999,14274200.0,41.709999,22432500.0,103.040001,1399400.0,92.690002,6116900.0,45.82,11675400.0,30.91,25147700.0,34.09,166400.0,69.760002,4497300.0,18.303215,262620400,343.559998,4246300.0,47.560001,97128000.0,502.093018,3371700.0,180.0,5219500.0,37.5,60437400.0,1747.150024,4143200000
371,08-11-2013,23.209999,8462000,106.199997,56900.0,36.369999,1254600.0,26.889999,17707900.0,8.27,848000.0,17.690001,9531300.0,16.459999,3121300.0,29.07,887200.0,44.446564,707600.0,163.169998,3856000.0,29.440001,16730400.0,42.709999,23461300.0,105.440002,858200.0,94.050003,7229500.0,46.799999,17423800.0,31.32,25019700.0,34.244999,1223600.0,70.5,3741900.0,18.591429,279316800,350.309998,2656900.0,47.529999,70731000.0,506.11795,2591100.0,179.990005,6275000.0,37.779999,36737800.0,1770.609985,3837170000
372,11-11-2013,23.27,3508100,105.5,38700.0,36.68,760000.0,27.469999,7869200.0,8.32,662100.0,17.809999,5452400.0,16.469999,1253900.0,29.059999,540100.0,44.427483,718800.0,163.839996,2289000.0,30.09,13978000.0,42.75,11764400.0,105.160004,594000.0,94.290001,4723100.0,47.0,7533400.0,31.24,16907700.0,34.330002,375400.0,70.5,3082600.0,18.5375,227452400,354.380005,2261700.0,46.200001,80910000.0,503.408112,2233500.0,182.880005,5222300.0,37.59,26872500.0,1771.890015,2534060000
373,12-11-2013,23.52,40091800,107.790001,80800.0,37.404999,1536600.0,28.120001,29670200.0,8.24,1706900.0,18.030001,15799100.0,16.27,1286300.0,29.049999,604200.0,43.998093,749700.0,162.889999,2239600.0,29.76,14450800.0,42.279999,13376800.0,105.739998,648800.0,93.559998,7639600.0,47.59,13950600.0,31.379999,25209000.0,34.439999,254600.0,69.949997,3604800.0,18.571785,204276800,349.529999,2343100.0,46.610001,68196000.0,504.000885,2445200.0,183.070007,4258500.0,37.360001,31651600.0,1767.689941,3221030000
374,13-11-2013,23.309999,20087200,107.269997,65900.0,37.365002,934000.0,27.790001,11977300.0,8.5,1893000.0,18.0,7679600.0,16.209999,3472800.0,29.040001,801700.0,44.188931,756000.0,162.940002,3398300.0,30.049999,9418300.0,42.759998,24062300.0,107.150002,1038100.0,93.339996,8954300.0,47.34,14157400.0,31.870001,27179900.0,34.645,505400.0,71.010002,3879500.0,18.593929,197220800,356.220001,2773300.0,48.709999,79245000.0,514.307251,3170500.0,183.550003,4704400.0,38.16,44957600.0,1782.0,3327480000
375,14-11-2013,23.66,12641900,106.300003,33700.0,38.035,1410800.0,27.940001,10551900.0,8.38,517100.0,18.18,6049200.0,16.17,3293000.0,29.0,838300.0,43.730915,941200.0,163.199997,3648200.0,30.34,10196200.0,43.09,17831300.0,105.860001,915000.0,93.919998,7045700.0,47.82,11280600.0,32.0,27522400.0,34.695,723000.0,71.440002,3581200.0,18.862858,282419200,367.399994,4159800.0,48.990002,75117000.0,515.682068,2342100.0,182.210007,6321500.0,38.02,46183700.0,1790.619995,3139060000
376,15-11-2013,23.889999,13660700,107.599998,42900.0,37.794998,908200.0,28.120001,10508100.0,8.33,426700.0,18.16,7071100.0,16.15,1685000.0,28.860001,1707700.0,43.70229,758800.0,164.399994,2667200.0,30.299999,10581700.0,43.540001,23401200.0,107.120003,1118500.0,94.389999,7063000.0,48.07,11991500.0,32.200001,24410700.0,34.814999,442800.0,71.870003,3872600.0,18.749643,317920400,369.170013,4491600.0,49.009998,42453000.0,514.85022,2562100.0,183.190002,5176100.0,37.84,50601300.0,1798.180054,3254820000
377,18-11-2013,24.4,10080800,105.900002,45900.0,37.91,1127000.0,28.120001,13631800.0,8.29,610700.0,18.139999,6219300.0,16.15,2705600.0,28.84,1390300.0,43.740459,1146400.0,165.679993,3555000.0,30.33,11378200.0,43.41,13116600.0,106.739998,897700.0,94.300003,8492000.0,48.009998,7930100.0,32.009998,21917200.0,35.049999,427800.0,71.68,3263700.0,18.522499,244944000,366.179993,2737400.0,45.830002,85910000.0,513.848938,3532500.0,184.470001,5344900.0,37.200001,53277500.0,1791.530029,3168520000
378,19-11-2013,24.23,14087400,106.510002,71900.0,37.845001,1303200.0,27.85,13900000.0,8.2,477500.0,18.17,7662000.0,16.17,1971300.0,28.68,680000.0,43.597328,991700.0,166.600006,2691900.0,30.34,10027100.0,43.560001,14700500.0,105.919998,620200.0,94.860001,6624200.0,48.07,8345300.0,31.66,28822400.0,34.785,558400.0,71.610001,4260900.0,18.555357,208938800,364.940002,1904800.0,46.360001,75602000.0,510.685822,2271600.0,185.25,4577000.0,36.740002,44275000.0,1787.869995,3224450000
379,20-11-2013,24.059999,11182500,106.139999,42900.0,37.790001,994200.0,27.709999,12442400.0,8.16,417900.0,18.01,6380300.0,16.280001,2470700.0,28.389999,700700.0,43.101147,948100.0,165.0,2793100.0,30.27,11529700.0,43.619999,15790600.0,106.559998,769900.0,95.150002,7076500.0,48.130001,8251900.0,31.92,20261600.0,34.470001,425200.0,71.980003,5031300.0,18.392857,193916800,362.570007,1771500.0,46.43,53933000.0,509.246216,1934500.0,185.190002,3645800.0,37.080002,32229900.0,1781.369995,3109140000
380,21-11-2013,23.99,9920500,107.379997,45800.0,37.994999,1536000.0,28.040001,8489000.0,8.33,288100.0,18.450001,6867300.0,16.77,2637800.0,28.559999,649200.0,43.416031,643000.0,167.070007,3158500.0,30.889999,10493200.0,44.080002,16441600.0,108.68,947400.0,95.199997,6896200.0,48.619999,12837100.0,31.969999,26112800.0,34.720001,697200.0,72.910004,4368000.0,18.612143,262026800,368.920013,1964600.0,46.700001,34886000.0,515.104248,2191700.0,184.130005,4459500.0,37.400002,23064700.0,1795.849976,3256630000
381,22-11-2013,24.27,12430500,110.040001,77300.0,38.575001,809800.0,28.6,14684400.0,8.33,365200.0,18.559999,7003400.0,16.76,1515600.0,28.98,674200.0,44.150764,717100.0,168.100006,2680500.0,31.34,10565400.0,44.360001,11035100.0,109.550003,1265800.0,95.25,6462100.0,48.939999,13967900.0,32.119999,25414100.0,35.044998,532200.0,73.739998,3178400.0,18.564285,223725600,372.309998,2965500.0,46.23,40545000.0,514.018311,2517700.0,181.300003,7610200.0,37.57,27982000.0,1804.76001,3055140000
382,25-11-2013,24.24,9436600,113.610001,77400.0,38.994999,974200.0,29.17,14535700.0,8.56,2488300.0,18.549999,4646900.0,16.700001,1652000.0,28.91,792900.0,44.541985,740400.0,169.479996,3101700.0,31.540001,13062400.0,44.48,12363900.0,108.989998,783200.0,95.629997,6374600.0,49.66,18282100.0,32.139999,25408200.0,34.805,735600.0,74.07,3773900.0,18.705,229311600,376.640015,2972300.0,44.82,82565000.0,521.012146,3238000.0,178.940002,7161900.0,37.639999,30646800.0,1802.47998,2998540000
383,26-11-2013,23.809999,10785200,112.5,69500.0,38.490002,1064200.0,29.040001,10968300.0,8.61,2546500.0,18.540001,5572400.0,16.91,3186400.0,29.18,518500.0,44.65649,817500.0,168.039993,2953400.0,31.389999,9192700.0,44.310001,13429900.0,109.220001,811200.0,95.059998,7267600.0,49.580002,22939300.0,31.889999,23278900.0,34.974998,1250600.0,74.519997,4635400.0,19.049999,401382800,381.369995,2724400.0,45.889999,82016000.0,527.228821,4589600.0,177.309998,5756000.0,37.349998,34465300.0,1802.75,3427120000
384,27-11-2013,23.98,14261600,113.970001,55800.0,39.095001,1038400.0,29.34,9180300.0,9.06,1280500.0,18.950001,4774000.0,17.18,3962700.0,29.09,577000.0,44.780533,638600.0,168.220001,2285300.0,31.41,5116400.0,44.27,13655800.0,108.349998,469000.0,94.980003,4603800.0,49.830002,11565500.0,31.879999,17036200.0,34.865002,1244200.0,74.360001,3640600.0,19.498571,363448400,386.709991,2269700.0,46.490002,44993000.0,529.570068,2255500.0,178.970001,4596500.0,37.599998,26002100.0,1807.22998,2613590000
385,29-11-2013,23.48,4922900,110.699997,52900.0,38.869999,570600.0,28.98,5589100.0,9.12,418400.0,18.59,3738700.0,17.780001,7996900.0,29.9,832000.0,45.763359,1073400.0,168.940002,2018700.0,31.299999,5445900.0,44.02,9770200.0,109.629997,398900.0,94.660004,4106800.0,49.830002,6900000.0,31.73,11843400.0,35.025002,581400.0,74.480003,2025600.0,19.859642,318127600,393.619995,2406000.0,47.009998,22953900.0,527.816589,2394400.0,179.679993,2870500.0,38.130001,22090400.0,1805.810059,1598300000
386,02-12-2013,23.040001,9149800,110.940002,67200.0,38.470001,983000.0,29.0,8905300.0,8.99,852000.0,18.610001,5499200.0,17.58,2181400.0,29.799999,660500.0,45.467556,765600.0,169.720001,3121100.0,31.43,9975700.0,44.18,16740500.0,109.779999,836300.0,94.279999,5827400.0,50.18,14829900.0,31.83,18767600.0,34.875,397200.0,74.160004,4276000.0,19.686787,472544800,392.299988,4714000.0,47.060001,50774000.0,525.271179,2756600.0,177.479996,4560000.0,38.450001,42950400.0,1800.900024,3095430000
387,03-12-2013,22.389999,17623800,108.779999,68800.0,37.924999,1484200.0,28.049999,17541900.0,8.87,605000.0,18.280001,6827000.0,17.459999,1919100.0,29.27,1004300.0,44.847328,849200.0,168.050003,3288200.0,30.969999,11249500.0,43.73,22404100.0,109.190002,874700.0,93.970001,9061100.0,49.759998,13604400.0,31.219999,37129400.0,34.299999,1087200.0,73.730003,5162400.0,20.225714,450968000,384.660004,3702900.0,46.73,32086000.0,524.663452,3364700.0,176.080002,5864000.0,38.310001,52109800.0,1795.150024,3475680000
388,04-12-2013,21.870001,16670300,107.330002,49200.0,37.290001,1356200.0,27.610001,15919100.0,8.73,559200.0,17.9,9411800.0,17.27,1980400.0,29.309999,533200.0,44.541985,708100.0,168.699997,2328200.0,31.129999,7967000.0,43.75,18009600.0,107.900002,1096900.0,93.629997,6218500.0,49.310001,11451600.0,31.27,23786100.0,33.865002,1424000.0,73.650002,5548700.0,20.178572,377809600,385.959991,2355300.0,48.619999,60890000.0,527.114258,2392000.0,175.740005,5267400.0,38.939999,51983600.0,1792.810059,3610540000
389,05-12-2013,22.35,30725800,107.650002,65600.0,37.209999,1604600.0,27.940001,13599600.0,8.74,560800.0,18.0,7679100.0,17.16,1760600.0,29.059999,588900.0,43.969467,707200.0,165.559998,3564100.0,30.209999,14406800.0,43.25,19048900.0,106.400002,1196300.0,92.970001,8666200.0,48.810001,8721900.0,31.25,20665700.0,34.209999,793400.0,72.75,4104700.0,20.282143,447580000,384.48999,1906500.0,48.34,43855000.0,526.695801,2275800.0,176.080002,4384900.0,38.0,116305000.0,1785.030029,3336880000
390,06-12-2013,22.549999,28364700,107.809998,39800.0,36.755001,2282200.0,28.23,11333300.0,8.86,473100.0,18.309999,4757000.0,17.469999,1265900.0,29.65,653800.0,44.57061,625000.0,167.210007,2708500.0,30.459999,12761400.0,44.110001,16909700.0,107.669998,946800.0,94.440002,7280400.0,49.389999,7403200.0,31.540001,18913700.0,34.43,1253800.0,73.5,3886000.0,20.000713,344352400,386.950012,1984700.0,47.939999,42938000.0,532.937439,2868200.0,177.669998,4739800.0,38.360001,36457300.0,1805.089966,3150030000
391,09-12-2013,24.6,43197300,107.849998,57600.0,37.349998,2147400.0,28.879999,11504500.0,8.76,537600.0,18.5,5717300.0,17.42,1135700.0,29.35,665200.0,44.60878,398900.0,167.669998,2589500.0,30.389999,8486800.0,44.32,14011200.0,107.970001,1026900.0,94.440002,6974500.0,49.560001,9331500.0,31.58,21264100.0,34.055,838800.0,73.720001,3988600.0,20.229643,320493600,384.890015,2761800.0,48.84,36056000.0,537.057007,2976200.0,177.460007,3796600.0,38.709999,30286000.0,1808.369995,3129500000
392,10-12-2013,24.879999,18660600,107.400002,75800.0,37.014999,2232400.0,28.77,10638500.0,8.69,601500.0,18.58,5794000.0,17.34,1450200.0,29.620001,584000.0,44.284351,529500.0,169.729996,4235400.0,30.77,13249000.0,44.110001,14352400.0,108.620003,1022800.0,94.139999,7576600.0,49.43,10236400.0,31.34,22701200.0,33.700001,3878400.0,74.050003,3741100.0,20.198214,278269600,387.779999,2736800.0,50.25,68479000.0,540.30481,3721600.0,177.119995,4127800.0,38.110001,37828600.0,1802.619995,3117150000
393,11-12-2013,25.99,38843400,103.849998,72600.0,36.735001,1749200.0,27.66,16735900.0,8.65,564400.0,17.969999,9943700.0,16.950001,2582700.0,29.389999,510900.0,43.835876,547000.0,167.600006,2977100.0,30.120001,10097200.0,43.52,18230100.0,106.489998,1225500.0,93.110001,9424300.0,48.950001,14504000.0,30.65,35033200.0,33.575001,1381600.0,72.139999,7304300.0,20.048571,359718800,382.190002,2451300.0,49.380001,65776000.0,536.633545,3436400.0,175.199997,4090400.0,37.610001,39853400.0,1782.219971,3472240000
394,12-12-2013,25.450001,19981800,104.800003,69900.0,36.154999,1814800.0,28.209999,11555900.0,8.86,824700.0,18.790001,11460200.0,16.66,2868500.0,29.27,653400.0,43.40649,665500.0,168.330002,2911900.0,30.48,10114700.0,43.5,13744200.0,106.239998,1008800.0,91.160004,12285700.0,48.32,11611700.0,30.25,29093800.0,33.174999,3129000.0,71.010002,5815300.0,20.019285,262290000,381.25,2123700.0,51.830002,92723000.0,532.982239,3204800.0,173.369995,5671600.0,37.220001,36012800.0,1775.5,3306640000
395,13-12-2013,26.23,12189900,105.040001,62800.0,36.115002,1392600.0,28.370001,11055000.0,8.79,352700.0,18.629999,6428300.0,16.48,2221700.0,29.309999,442600.0,43.444656,347800.0,168.389999,2490600.0,31.09,12345400.0,43.73,14097300.0,106.830002,798100.0,91.349998,7909000.0,48.380001,8396300.0,30.25,26081000.0,32.959999,1892800.0,70.480003,4737000.0,19.801071,332822000,384.23999,3025000.0,53.32,82641000.0,528.414368,4340900.0,172.800003,4184400.0,36.689999,40066100.0,1775.319946,3061070000
396,16-12-2013,26.610001,13181300,106.559998,51000.0,36.125,1203000.0,27.92,11246400.0,8.95,678100.0,18.73,5305500.0,16.73,4074500.0,29.690001,530200.0,44.169846,633500.0,170.949997,2980000.0,30.92,8646700.0,43.98,13254200.0,110.919998,2012300.0,91.370003,6623000.0,48.09,11349200.0,30.25,28214700.0,33.174999,910000.0,71.059998,4369500.0,19.910715,282592800,388.970001,2251700.0,53.810001,85119000.0,534.486633,3216000.0,177.850006,7517000.0,36.889999,31734200.0,1786.540039,3209890000
397,17-12-2013,26.1,11413200,107.800003,101600.0,35.34,1312400.0,26.940001,17570900.0,8.83,472800.0,18.32,5692200.0,16.41,3363100.0,29.290001,492600.0,43.587788,382700.0,170.490005,2856700.0,30.52,10009200.0,43.59,13376100.0,109.32,937000.0,90.660004,8794000.0,47.900002,13900000.0,30.139999,28653500.0,33.095001,727400.0,70.730003,4280100.0,19.821072,229902400,387.649994,2343900.0,54.860001,78751000.0,532.932434,3082800.0,175.759995,5471900.0,36.52,45687700.0,1781.0,3270030000
398,18-12-2013,26.23,9993900,107.879997,67300.0,35.355,3635400.0,27.110001,16441500.0,9.03,517200.0,18.66,5979800.0,16.84,2190100.0,29.629999,715300.0,44.074429,1113700.0,174.839996,4509600.0,31.620001,18392200.0,44.93,28008400.0,112.410004,1295600.0,92.639999,9691100.0,48.900002,13549700.0,30.77,34869100.0,33.455002,988200.0,72.379997,4975700.0,19.670357,565863200,395.959991,3489100.0,55.57,76003000.0,540.349609,4437100.0,178.699997,5697700.0,36.580002,63192100.0,1810.650024,4327770000
399,19-12-2013,26.120001,6908800,105.489998,55500.0,35.285,1555400.0,27.51,11138500.0,8.95,375100.0,18.620001,4726700.0,16.98,2686500.0,29.870001,848500.0,43.845421,677800.0,174.770004,3094400.0,30.860001,20841100.0,45.02,17713600.0,111.900002,726900.0,91.980003,7341000.0,48.790001,8762400.0,30.709999,32703000.0,33.825001,1498000.0,72.389999,4359200.0,19.445,320308800,395.190002,2427200.0,55.049999,89753200.0,541.081909,3343800.0,180.220001,5927000.0,36.25,34160100.0,1809.599976,3497210000
400,20-12-2013,26.33,8527700,106.459999,175000.0,36.75,5830800.0,27.549999,18881100.0,9.18,1022400.0,18.860001,10329000.0,17.049999,1477100.0,30.09,805600.0,44.446564,609800.0,175.160004,3754300.0,30.93,14922700.0,44.959999,29401400.0,112.0,1051400.0,92.089996,11265000.0,49.32,16805100.0,30.25,62314400.0,34.105,1615200.0,73.349998,7511500.0,19.607857,436413600,402.200012,5033900.0,55.119999,239824000.0,548.255005,6547600.0,180.020004,7653500.0,36.799999,62649100.0,1818.319946,5097700000
401,23-12-2013,26.18,5401100,106.599998,100400.0,36.165001,1926400.0,27.57,7464900.0,9.2,408500.0,18.889999,4705700.0,17.43,3301300.0,30.440001,796100.0,45.095421,785000.0,176.470001,1585300.0,31.110001,7199500.0,45.209999,13037300.0,112.620003,634600.0,92.029999,5312200.0,49.360001,8263900.0,30.35,22988600.0,34.224998,2732400.0,74.349998,3263100.0,20.360357,501306400,402.920013,2659500.0,57.77,98297000.0,555.467957,3456000.0,182.229996,4079900.0,36.619999,25128700.0,1827.98999,2851540000
402,24-12-2013,26.25,2653000,106.57,47900.0,36.57,506000.0,27.84,4899200.0,9.24,386200.0,18.93,1475000.0,17.709999,1794100.0,30.41,277700.0,45.219467,196900.0,176.160004,781300.0,31.01,4545700.0,45.389999,4355300.0,113.019997,380300.0,92.059998,3147300.0,49.41,4252900.0,30.290001,10992500.0,34.43,949400.0,74.129997,1253500.0,20.273928,167554800,399.200012,1380400.0,57.959999,46617800.0,553.844055,1473800.0,183.220001,1613600.0,37.080002,14243000.0,1833.319946,1307630000
403,26-12-2013,26.129999,4216600,107.75,66900.0,36.41,1002600.0,27.879999,6127500.0,9.34,687900.0,18.93,2432500.0,17.82,2763200.0,30.620001,577200.0,45.515266,433300.0,176.449997,1320100.0,31.1,5408700.0,45.540001,7309800.0,113.559998,415900.0,92.540001,3459100.0,49.720001,5069800.0,30.549999,12056900.0,34.52,818400.0,74.849998,2121000.0,20.139286,204008000,404.390015,1868500.0,57.73,55101000.0,556.643555,2685500.0,185.350006,3325700.0,37.439999,17612800.0,1842.02002,1982270000
404,27-12-2013,24.940001,13221000,104.220001,76400.0,36.005001,972600.0,27.030001,9960200.0,9.5,2069600.0,18.74,2870000.0,18.030001,4029400.0,30.98,598600.0,45.486641,630200.0,176.350006,1716900.0,31.059999,4116200.0,45.5,6843900.0,113.599998,543700.0,92.349998,3511300.0,49.790001,4244300.0,30.639999,11956300.0,35.02,693000.0,74.690002,2859900.0,20.003214,225884400,398.079987,1986900.0,55.439999,60466000.0,557.111816,3151100.0,185.080002,3381600.0,37.290001,14563000.0,1841.400024,2052920000
405,30-12-2013,24.780001,8840800,105.260002,51400.0,36.02,686600.0,27.190001,7570900.0,9.5,594300.0,18.83,2971800.0,17.98,1679200.0,30.84,467500.0,46.078243,968100.0,175.729996,1241000.0,30.85,6201200.0,45.5,11321400.0,117.419998,1259600.0,92.300003,4370100.0,49.939999,6321900.0,30.690001,14799400.0,35.240002,977600.0,74.779999,1983800.0,19.804285,253629600,393.369995,2487100.0,53.709999,68307000.0,552.658508,2481300.0,186.410004,3018600.0,37.290001,16290500.0,1841.069946,2293860000
406,31-12-2013,25.25,7166600,105.440002,56700.0,36.685001,1161000.0,27.469999,9152400.0,9.63,1069700.0,18.84,2872100.0,18.129999,1279700.0,31.040001,476600.0,46.030533,560000.0,177.259995,1663900.0,31.360001,8457100.0,45.400002,13243500.0,117.400002,1062700.0,91.589996,6348200.0,50.049999,8474900.0,30.629999,15164900.0,35.099998,475800.0,75.300003,2280000.0,20.036428,223084400,398.790009,1996500.0,54.650002,43076200.0,558.262512,2725900.0,187.570007,3619700.0,37.41,17503500.0,1848.359985,2312840000
407,02-01-2014,25.360001,8997900,105.800003,70000.0,36.59,900200.0,27.700001,11703400.0,9.62,1390900.0,18.879999,4556500.0,17.940001,1920800.0,29.91,1004200.0,44.5229,1222300.0,176.889999,1982100.0,31.030001,9674500.0,45.02,17333100.0,116.980003,1937000.0,91.029999,5919600.0,49.490002,7886500.0,30.459999,17425300.0,34.334999,908600.0,74.57,3067000.0,19.754642,234684800,397.970001,2137800.0,54.709999,43195500.0,554.481689,3656400.0,185.529999,4546500.0,37.16,30632200.0,1831.97998,3080600000
